name,t_ms,num_dependent_lines,num_lines,num_deps
..\..\third_party\boringssl\src\crypto\bio\bio_mem.c,355,5451,330,19
..\..\third_party\boringssl\src\crypto\bio\connect.c,350,5562,545,20
..\..\third_party\boringssl\src\crypto\bio\fd.c,360,5562,279,20
..\..\third_party\boringssl\src\crypto\bio\file.c,327,5451,317,19
..\..\third_party\boringssl\src\crypto\bio\hexdump.c,338,5276,192,18
..\..\third_party\boringssl\src\crypto\bio\pair.c,310,5451,488,19
..\..\third_party\boringssl\src\crypto\bio\printf.c,134,4433,115,18
..\..\third_party\boringssl\src\crypto\bio\socket.c,333,4267,206,17
..\..\third_party\boringssl\src\crypto\bio\socket_helper.c,365,5387,118,19
..\..\third_party\boringssl\src\crypto\bn_extra\bn_asn1.c,100,4066,64,13
..\..\third_party\boringssl\src\crypto\bn_extra\convert.c,362,8010,470,24
..\..\third_party\boringssl\src\crypto\buf\buf.c,338,4500,168,17
..\..\third_party\boringssl\src\crypto\bytestring\asn1_compat.c,289,4724,52,18
..\..\third_party\boringssl\src\crypto\bytestring\ber.c,319,4549,265,17
..\..\third_party\boringssl\src\crypto\bytestring\cbb.c,334,4628,679,17
..\..\third_party\boringssl\src\crypto\bytestring\cbs.c,347,4821,630,19
..\..\third_party\boringssl\src\crypto\bytestring\unicode.c,80,2368,155,10
..\..\third_party\boringssl\src\crypto\chacha\chacha.c,289,4025,184,17
..\..\third_party\boringssl\src\crypto\cipher_extra\cipher_extra.c,343,9378,143,19
..\..\third_party\boringssl\src\crypto\cipher_extra\derive_key.c,83,2826,152,12
..\..\third_party\boringssl\src\crypto\cipher_extra\e_aesccm.c,355,6446,447,22
..\..\third_party\boringssl\src\crypto\cipher_extra\e_aesctrhmac.c,332,6887,283,24
..\..\third_party\boringssl\src\crypto\cipher_extra\e_aesgcmsiv.c,350,6887,883,24
..\..\third_party\boringssl\src\crypto\cipher_extra\e_chacha20poly1305.c,352,6583,418,25
..\..\third_party\boringssl\src\crypto\cipher_extra\e_null.c,283,8614,85,16
..\..\third_party\boringssl\src\crypto\cipher_extra\e_rc2.c,318,8614,462,16
..\..\third_party\boringssl\src\crypto\cipher_extra\e_rc4.c,92,6529,87,10
..\..\third_party\boringssl\src\crypto\cipher_extra\e_tls.c,341,7467,688,27
..\..\third_party\boringssl\src\crypto\cipher_extra\tls_cbc.c,336,10147,491,23
..\..\third_party\boringssl\src\crypto\cmac\cmac.c,312,4826,291,18
..\..\third_party\boringssl\src\crypto\conf\conf.c,326,6071,810,23
..\..\third_party\boringssl\src\crypto\cpu-aarch64-fuchsia.c,76,1758,55,8
..\..\third_party\boringssl\src\crypto\cpu-aarch64-linux.c,63,1758,62,8
..\..\third_party\boringssl\src\crypto\cpu-arm-linux.c,63,1758,218,8
..\..\third_party\boringssl\src\crypto\cpu-arm.c,70,1758,38,8
..\..\third_party\boringssl\src\crypto\cpu-intel.c,360,15847,282,28
..\..\third_party\boringssl\src\crypto\cpu-ppc64le.c,72,1758,43,8
..\..\third_party\boringssl\src\crypto\crypto.c,296,4555,215,18
..\..\third_party\boringssl\src\crypto\curve25519\spake25519.c,313,5456,539,21
..\..\third_party\boringssl\src\crypto\dh\check.c,104,4013,217,14
..\..\third_party\boringssl\src\crypto\dh\dh.c,358,5804,518,19
..\..\third_party\boringssl\src\crypto\dh\dh_asn1.c,116,5398,160,19
..\..\third_party\boringssl\src\crypto\dh\params.c,347,5859,93,18
..\..\third_party\boringssl\src\crypto\digest_extra\digest_extra.c,333,12634,240,25
..\..\third_party\boringssl\src\crypto\dsa\dsa.c,355,7768,970,25
..\..\third_party\boringssl\src\crypto\dsa\dsa_asn1.c,139,5859,339,22
..\..\third_party\boringssl\src\crypto\ec_extra\ec_asn1.c,358,12666,574,27
..\..\third_party\boringssl\src\crypto\ec_extra\ec_derive.c,324,7989,95,25
..\..\third_party\boringssl\src\crypto\ecdh_extra\ecdh_extra.c,315,8043,124,25
..\..\third_party\boringssl\src\crypto\ecdsa_extra\ecdsa_asn1.c,352,8616,267,27
..\..\third_party\boringssl\src\crypto\engine\engine.c,328,6046,99,20
..\..\third_party\boringssl\src\crypto\err\err.c,337,4518,849,18
..\..\third_party\boringssl\src\crypto\evp\digestsign.c,132,11206,231,22
..\..\third_party\boringssl\src\crypto\evp\evp.c,354,13652,443,28
..\..\third_party\boringssl\src\crypto\evp\evp_asn1.c,367,14203,388,29
..\..\third_party\boringssl\src\crypto\evp\evp_ctx.c,336,12424,484,25
..\..\third_party\boringssl\src\crypto\evp\p_dsa_asn1.c,125,13403,273,26
..\..\third_party\boringssl\src\crypto\evp\p_ec.c,379,15864,286,33
..\..\third_party\boringssl\src\crypto\evp\p_ec_asn1.c,125,13948,255,28
..\..\third_party\boringssl\src\crypto\evp\p_ed25519.c,136,11686,104,25
..\..\third_party\boringssl\src\crypto\evp\p_ed25519_asn1.c,351,13431,221,28
..\..\third_party\boringssl\src\crypto\evp\p_rsa.c,363,14418,635,30
..\..\third_party\boringssl\src\crypto\evp\p_rsa_asn1.c,130,13400,194,29
..\..\third_party\boringssl\src\crypto\evp\p_x25519.c,123,11686,110,25
..\..\third_party\boringssl\src\crypto\evp\p_x25519_asn1.c,326,13431,248,28
..\..\third_party\boringssl\src\crypto\evp\pbkdf.c,299,10809,146,21
..\..\third_party\boringssl\src\crypto\evp\print.c,336,15739,489,33
..\..\third_party\boringssl\src\crypto\evp\scrypt.c,331,11259,213,22
..\..\third_party\boringssl\src\crypto\evp\sign.c,110,11094,151,21
..\..\third_party\boringssl\src\crypto\ex_data.c,315,4804,261,18
..\..\third_party\boringssl\src\crypto\fipsmodule\bcm.c,1353,52234,260,123
..\..\third_party\boringssl\src\crypto\fipsmodule\fips_shared_support.c,58,744,32,2
..\..\third_party\boringssl\src\crypto\fipsmodule\is_fips.c,89,2490,29,13
..\..\third_party\boringssl\src\crypto\hkdf\hkdf.c,352,4768,112,18
..\..\third_party\boringssl\src\crypto\hrss\hrss.c,490,15810,2512,27
..\..\third_party\boringssl\src\crypto\lhash\lhash.c,283,4184,348,16
..\..\third_party\boringssl\src\crypto\mem.c,326,4363,342,16
..\..\third_party\boringssl\src\crypto\obj\obj.c,409,24555,553,28
..\..\third_party\boringssl\src\crypto\obj\obj_xref.c,289,8938,122,18
..\..\third_party\boringssl\src\crypto\pem\pem_all.c,240,20162,261,45
..\..\third_party\boringssl\src\crypto\pem\pem_info.c,197,20162,360,45
..\..\third_party\boringssl\src\crypto\pem\pem_lib.c,386,21482,777,48
..\..\third_party\boringssl\src\crypto\pem\pem_oth.c,173,20287,87,46
..\..\third_party\boringssl\src\crypto\pem\pem_pk8.c,190,20705,257,47
..\..\third_party\boringssl\src\crypto\pem\pem_pkey.c,180,20705,218,47
..\..\third_party\boringssl\src\crypto\pem\pem_x509.c,177,20162,65,45
..\..\third_party\boringssl\src\crypto\pem\pem_xaux.c,182,20162,65,45
..\..\third_party\boringssl\src\crypto\pkcs7\pkcs7.c,134,4139,159,19
..\..\third_party\boringssl\src\crypto\pkcs7\pkcs7_x509.c,409,21229,385,47
..\..\third_party\boringssl\src\crypto\pkcs8\p5_pbev2.c,384,21246,316,47
..\..\third_party\boringssl\src\crypto\pkcs8\pkcs8.c,389,21342,530,48
..\..\third_party\boringssl\src\crypto\pkcs8\pkcs8_x509.c,408,22420,1410,50
..\..\third_party\boringssl\src\crypto\poly1305\poly1305.c,288,4031,318,17
..\..\third_party\boringssl\src\crypto\poly1305\poly1305_arm.c,269,3819,304,16
..\..\third_party\boringssl\src\crypto\poly1305\poly1305_vec.c,280,3778,839,15
..\..\third_party\boringssl\src\crypto\pool\pool.c,292,5057,220,20
..\..\third_party\boringssl\src\crypto\rand_extra\deterministic.c,67,1671,56,8
..\..\third_party\boringssl\src\crypto\rand_extra\forkunsafe.c,275,4837,46,19
..\..\third_party\boringssl\src\crypto\rand_extra\fuchsia.c,68,1671,30,8
..\..\third_party\boringssl\src\crypto\rand_extra\rand_extra.c,73,1773,70,9
..\..\third_party\boringssl\src\crypto\rand_extra\windows.c,274,4837,53,19
..\..\third_party\boringssl\src\crypto\rc4\rc4.c,72,1642,98,8
..\..\third_party\boringssl\src\crypto\refcount_c11.c,293,3727,67,14
..\..\third_party\boringssl\src\crypto\refcount_lock.c,293,3727,53,14
..\..\third_party\boringssl\src\crypto\rsa_extra\rsa_asn1.c,335,7349,325,24
..\..\third_party\boringssl\src\crypto\rsa_extra\rsa_print.c,79,10364,22,19
..\..\third_party\boringssl\src\crypto\siphash\siphash.c,88,1583,80,8
..\..\third_party\boringssl\src\crypto\stack\stack.c,303,3902,431,15
..\..\third_party\boringssl\src\crypto\thread.c,70,1737,110,8
..\..\third_party\boringssl\src\crypto\thread_none.c,274,3727,59,14
..\..\third_party\boringssl\src\crypto\thread_pthread.c,294,3727,206,14
..\..\third_party\boringssl\src\crypto\thread_win.c,293,3902,256,15
..\..\third_party\boringssl\src\crypto\x509\a_digest.c,155,19554,96,43
..\..\third_party\boringssl\src\crypto\x509\a_sign.c,186,19620,128,44
..\..\third_party\boringssl\src\crypto\x509\a_strex.c,201,19673,653,45
..\..\third_party\boringssl\src\crypto\x509\a_verify.c,163,19620,114,44
..\..\third_party\boringssl\src\crypto\x509\algorithm.c,173,19308,153,41
..\..\third_party\boringssl\src\crypto\x509\asn1_gen.c,490,21921,842,48
..\..\third_party\boringssl\src\crypto\x509\by_dir.c,369,20572,458,44
..\..\third_party\boringssl\src\crypto\x509\by_file.c,190,20162,275,45
..\..\third_party\boringssl\src\crypto\x509\i2d_pr.c,121,15194,83,29
..\..\third_party\boringssl\src\crypto\x509\rsa_pss.c,162,20200,385,42
..\..\third_party\boringssl\src\crypto\x509\t_crl.c,225,20847,125,46
..\..\third_party\boringssl\src\crypto\x509\t_req.c,176,20553,244,44
..\..\third_party\boringssl\src\crypto\x509\t_x509.c,200,20913,544,47
..\..\third_party\boringssl\src\crypto\x509\t_x509a.c,166,19554,111,43
..\..\third_party\boringssl\src\crypto\x509\x509.c,159,19554,157,43
..\..\third_party\boringssl\src\crypto\x509\x509_att.c,163,19242,381,40
..\..\third_party\boringssl\src\crypto\x509\x509_cmp.c,456,21865,476,47
..\..\third_party\boringssl\src\crypto\x509\x509_d2.c,168,19242,106,40
..\..\third_party\boringssl\src\crypto\x509\x509_def.c,156,19242,103,40
..\..\third_party\boringssl\src\crypto\x509\x509_ext.c,188,20535,206,43
..\..\third_party\boringssl\src\crypto\x509\x509_lu.c,450,21865,834,47
..\..\third_party\boringssl\src\crypto\x509\x509_obj.c,394,20572,198,44
..\..\third_party\boringssl\src\crypto\x509\x509_r2x.c,170,19242,116,40
..\..\third_party\boringssl\src\crypto\x509\x509_req.c,182,21054,341,46
..\..\third_party\boringssl\src\crypto\x509\x509_set.c,157,19242,169,40
..\..\third_party\boringssl\src\crypto\x509\x509_trs.c,216,20847,326,46
..\..\third_party\boringssl\src\crypto\x509\x509_txt.c,177,19242,204,40
..\..\third_party\boringssl\src\crypto\x509\x509_v3.c,191,20535,278,43
..\..\third_party\boringssl\src\crypto\x509\x509_vfy.c,502,21992,2482,49
..\..\third_party\boringssl\src\crypto\x509\x509_vpm.c,433,21936,671,48
..\..\third_party\boringssl\src\crypto\x509\x509cset.c,434,20397,210,43
..\..\third_party\boringssl\src\crypto\x509\x509name.c,460,20397,388,43
..\..\third_party\boringssl\src\crypto\x509\x509rset.c,156,19242,81,40
..\..\third_party\boringssl\src\crypto\x509\x509spki.c,196,19554,137,43
..\..\third_party\boringssl\src\crypto\x509\x_algor.c,177,20134,151,41
..\..\third_party\boringssl\src\crypto\x509\x_all.c,238,19554,399,43
..\..\third_party\boringssl\src\crypto\x509\x_attrib.c,173,20134,111,41
..\..\third_party\boringssl\src\crypto\x509\x_crl.c,480,22757,541,48
..\..\third_party\boringssl\src\crypto\x509\x_exten.c,168,20134,75,41
..\..\third_party\boringssl\src\crypto\x509\x_info.c,182,19554,98,43
..\..\third_party\boringssl\src\crypto\x509\x_name.c,438,21568,554,46
..\..\third_party\boringssl\src\crypto\x509\x_pkey.c,380,20572,106,44
..\..\third_party\boringssl\src\crypto\x509\x_pubkey.c,399,21464,368,45
..\..\third_party\boringssl\src\crypto\x509\x_req.c,176,20134,109,41
..\..\third_party\boringssl\src\crypto\x509\x_sig.c,154,20134,69,41
..\..\third_party\boringssl\src\crypto\x509\x_spki.c,173,20134,80,41
..\..\third_party\boringssl\src\crypto\x509\x_val.c,183,20134,69,41
..\..\third_party\boringssl\src\crypto\x509\x_x509.c,426,22757,334,48
..\..\third_party\boringssl\src\crypto\x509\x_x509a.c,166,20134,198,41
..\..\third_party\boringssl\src\crypto\x509v3\pcy_cache.c,411,22082,286,48
..\..\third_party\boringssl\src\crypto\x509v3\pcy_data.c,197,21064,130,47
..\..\third_party\boringssl\src\crypto\x509v3\pcy_lib.c,182,20752,155,44
..\..\third_party\boringssl\src\crypto\x509v3\pcy_map.c,179,20752,130,44
..\..\third_party\boringssl\src\crypto\x509v3\pcy_node.c,192,21064,189,47
..\..\third_party\boringssl\src\crypto\x509v3\pcy_tree.c,396,22082,842,48
..\..\third_party\boringssl\src\crypto\x509v3\v3_akey.c,197,21795,207,48
..\..\third_party\boringssl\src\crypto\x509v3\v3_akeya.c,192,21427,72,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_alt.c,263,20903,629,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_bcons.c,223,21427,133,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_bitst.c,191,20535,141,43
..\..\third_party\boringssl\src\crypto\x509v3\v3_conf.c,451,21921,463,48
..\..\third_party\boringssl\src\crypto\x509v3\v3_cpols.c,333,22012,503,49
..\..\third_party\boringssl\src\crypto\x509v3\v3_crld.c,235,21739,561,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_enum.c,192,20847,100,46
..\..\third_party\boringssl\src\crypto\x509v3\v3_extku.c,203,21427,148,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_genn.c,217,21427,246,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_ia5.c,442,21865,122,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_info.c,191,21739,218,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_int.c,177,20535,91,43
..\..\third_party\boringssl\src\crypto\x509v3\v3_lib.c,214,20988,371,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_ncons.c,461,22757,501,48
..\..\third_party\boringssl\src\crypto\x509v3\v3_ocsp.c,182,20535,68,43
..\..\third_party\boringssl\src\crypto\x509v3\v3_pci.c,427,21921,288,48
..\..\third_party\boringssl\src\crypto\x509v3\v3_pcia.c,175,21427,57,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_pcons.c,191,21427,139,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_pku.c,190,21739,110,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_pmaps.c,182,21427,154,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_prn.c,185,20847,229,46
..\..\third_party\boringssl\src\crypto\x509v3\v3_purp.c,454,21865,843,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_skey.c,197,20591,155,44
..\..\third_party\boringssl\src\crypto\x509v3\v3_sxnet.c,219,21739,274,47
..\..\third_party\boringssl\src\crypto\x509v3\v3_utl.c,514,21952,1395,49
..\..\third_party\boringssl\src\third_party\fiat\curve25519.c,470,15069,2167,22
..\..\third_party\boringssl\src\ssl\bio_ssl.cc,451,65603,179,87
..\..\third_party\boringssl\src\ssl\d1_both.cc,831,71951,841,93
..\..\third_party\boringssl\src\ssl\d1_lib.cc,804,71826,268,92
..\..\third_party\boringssl\src\ssl\d1_pkt.cc,793,71951,273,93
..\..\third_party\boringssl\src\ssl\d1_srtp.cc,778,71826,232,92
..\..\third_party\boringssl\src\ssl\dtls_method.cc,845,71826,191,92
..\..\third_party\boringssl\src\ssl\dtls_record.cc,909,71826,353,92
..\..\third_party\boringssl\src\ssl\handoff.cc,951,71826,489,92
..\..\third_party\boringssl\src\ssl\handshake.cc,896,71951,691,93
..\..\third_party\boringssl\src\ssl\handshake_client.cc,925,72060,1870,94
..\..\third_party\boringssl\src\ssl\handshake_server.cc,997,72060,1800,94
..\..\third_party\boringssl\src\ssl\s3_both.cc,875,72060,724,94
..\..\third_party\boringssl\src\ssl\s3_lib.cc,775,71935,221,93
..\..\third_party\boringssl\src\ssl\s3_pkt.cc,807,71951,458,93
..\..\third_party\boringssl\src\ssl\ssl_aead_ctx.cc,842,71951,432,93
..\..\third_party\boringssl\src\ssl\ssl_asn1.cc,869,71826,827,92
..\..\third_party\boringssl\src\ssl\ssl_buffer.cc,850,71826,287,92
..\..\third_party\boringssl\src\ssl\ssl_cert.cc,900,71826,1015,92
..\..\third_party\boringssl\src\ssl\ssl_cipher.cc,856,71935,1718,93
..\..\third_party\boringssl\src\ssl\ssl_file.cc,820,71826,585,92
..\..\third_party\boringssl\src\ssl\ssl_key_share.cc,916,72332,397,95
..\..\third_party\boringssl\src\ssl\ssl_lib.cc,1140,71951,3016,93
..\..\third_party\boringssl\src\ssl\ssl_privkey.cc,832,71826,824,92
..\..\third_party\boringssl\src\ssl\ssl_session.cc,946,71951,1274,93
..\..\third_party\boringssl\src\ssl\ssl_stat.cc,846,71826,224,92
..\..\third_party\boringssl\src\ssl\ssl_transcript.cc,812,71826,277,92
..\..\third_party\boringssl\src\ssl\ssl_versions.cc,935,71826,394,92
..\..\third_party\boringssl\src\ssl\ssl_x509.cc,1075,72837,1377,94
..\..\third_party\boringssl\src\ssl\t1_enc.cc,872,72099,361,95
..\..\third_party\boringssl\src\ssl\t1_lib.cc,1119,71992,4036,94
..\..\third_party\boringssl\src\ssl\tls13_both.cc,893,71890,689,93
..\..\third_party\boringssl\src\ssl\tls13_client.cc,887,71826,947,92
..\..\third_party\boringssl\src\ssl\tls13_enc.cc,875,71890,561,93
..\..\third_party\boringssl\src\ssl\tls13_server.cc,918,71951,1089,93
..\..\third_party\boringssl\src\ssl\tls_method.cc,899,71826,279,92
..\..\third_party\boringssl\src\ssl\tls_record.cc,793,71826,698,92
..\..\third_party\nasm\asm\assemble.c,763,8005,3008,34
..\..\third_party\nasm\asm\directbl.c,127,2543,126,15
..\..\third_party\nasm\asm\directiv.c,215,8348,515,35
..\..\third_party\nasm\asm\error.c,153,2554,222,14
..\..\third_party\nasm\asm\eval.c,470,7807,1028,32
..\..\third_party\nasm\asm\exprdump.c,144,7026,79,25
..\..\third_party\nasm\asm\exprlib.c,175,7026,200,25
..\..\third_party\nasm\asm\float.c,352,7220,950,27
..\..\third_party\nasm\asm\labels.c,252,7166,652,26
..\..\third_party\nasm\asm\listing.c,269,7279,355,27
..\..\third_party\nasm\asm\parser.c,423,8044,1208,36
..\..\third_party\nasm\asm\pptok.c,122,2713,511,16
..\..\third_party\nasm\asm\pragma.c,168,7704,274,30
..\..\third_party\nasm\asm\preproc-nop.c,192,7279,195,27
..\..\third_party\nasm\asm\preproc.c,1514,7432,5427,31
..\..\third_party\nasm\asm\quote.c,228,2458,479,14
..\..\third_party\nasm\asm\rdstrnum.c,133,7026,68,25
..\..\third_party\nasm\asm\segalloc.c,140,7653,51,30
..\..\third_party\nasm\asm\stdscan.c,219,7886,350,33
..\..\third_party\nasm\asm\strfunc.c,202,7026,359,25
..\..\third_party\nasm\asm\tokhash.c,275,7702,6431,31
..\..\third_party\nasm\common\common.c,151,7653,64,30
..\..\third_party\nasm\disasm\disasm.c,607,7817,1765,34
..\..\third_party\nasm\disasm\sync.c,163,2459,132,14
..\..\third_party\nasm\macros\macros.c,159,7405,641,26
..\..\third_party\nasm\nasmlib\badenum.c,127,2414,43,13
..\..\third_party\nasm\nasmlib\bsi.c,136,2414,77,13
..\..\third_party\nasm\nasmlib\crc64.c,126,2500,189,14
..\..\third_party\nasm\nasmlib\file.c,169,2682,228,15
..\..\third_party\nasm\nasmlib\filename.c,130,2554,63,14
..\..\third_party\nasm\nasmlib\hashtbl.c,193,7026,256,25
..\..\third_party\nasm\nasmlib\ilog2.c,126,1943,2,12
..\..\third_party\nasm\nasmlib\malloc.c,199,2554,163,14
..\..\third_party\nasm\nasmlib\md5c.c,226,1760,247,12
..\..\third_party\nasm\nasmlib\mmap.c,128,2682,139,15
..\..\third_party\nasm\nasmlib\path.c,134,2554,186,14
..\..\third_party\nasm\nasmlib\perfhash.c,125,2552,55,15
..\..\third_party\nasm\nasmlib\raa.c,175,2667,203,15
..\..\third_party\nasm\nasmlib\rbtree.c,115,1790,119,12
..\..\third_party\nasm\nasmlib\readnum.c,158,7166,172,26
..\..\third_party\nasm\nasmlib\realpath.c,150,2414,135,13
..\..\third_party\nasm\nasmlib\saa.c,209,2508,377,14
..\..\third_party\nasm\nasmlib\srcfile.c,144,2500,122,14
..\..\third_party\nasm\nasmlib\string.c,183,2414,242,13
..\..\third_party\nasm\nasmlib\strlist.c,128,2560,93,15
..\..\third_party\nasm\nasmlib\ver.c,62,55,50,2
..\..\third_party\nasm\nasmlib\zerobuf.c,125,2414,42,13
..\..\third_party\nasm\output\codeview.c,321,7887,826,31
..\..\third_party\nasm\output\legacy.c,151,7231,124,27
..\..\third_party\nasm\output\nulldbg.c,142,7231,93,27
..\..\third_party\nasm\output\nullout.c,159,7231,61,27
..\..\third_party\nasm\output\outaout.c,312,7851,932,32
..\..\third_party\nasm\output\outas86.c,243,7753,617,30
..\..\third_party\nasm\output\outbin.c,492,7802,1685,31
..\..\third_party\nasm\output\outcoff.c,373,8538,1215,33
..\..\third_party\nasm\output\outdbg.c,223,8237,488,33
..\..\third_party\nasm\output\outelf.c,859,9410,3358,38
..\..\third_party\nasm\output\outform.c,157,7405,120,26
..\..\third_party\nasm\output\outieee.c,451,7656,1507,29
..\..\third_party\nasm\output\outlib.c,157,7231,58,27
..\..\third_party\nasm\output\outmacho.c,548,8957,2409,35
..\..\third_party\nasm\output\outobj.c,2448,7754,2709,31
..\..\third_party\nasm\output\outrdf2.c,264,7873,772,30
..\..\third_party\nasm\output\strtbl.c,147,7223,117,27
..\..\third_party\nasm\stdlib\snprintf.c,145,2414,29,13
..\..\third_party\nasm\stdlib\strlcpy.c,105,1739,51,11
..\..\third_party\nasm\stdlib\strnlen.c,109,1739,46,11
..\..\third_party\nasm\stdlib\strrchrnul.c,107,1739,50,11
..\..\third_party\nasm\stdlib\vsnprintf.c,135,2554,50,14
..\..\third_party\nasm\x86\disp8.c,155,7071,131,26
..\..\third_party\nasm\x86\iflag.c,114,2223,270,14
..\..\third_party\nasm\x86\insnsa.c,1173,7653,16018,30
..\..\third_party\nasm\x86\insnsb.c,230,7653,5712,30
..\..\third_party\nasm\x86\insnsd.c,1187,7653,24536,30
..\..\third_party\nasm\x86\insnsn.c,136,3709,1887,13
..\..\third_party\nasm\x86\regdis.c,69,523,20,2
..\..\third_party\nasm\x86\regflags.c,142,7026,248,25
..\..\third_party\nasm\x86\regs.c,114,3709,246,13
..\..\third_party\nasm\x86\regvals.c,100,3709,247,13
..\..\third_party\nasm\asm\nasm.c,457,8725,2017,41
..\..\buildtools\third_party\libc++\trunk\src\algorithm.cpp,903,74496,90,79
..\..\buildtools\third_party\libc++\trunk\src\any.cpp,290,28919,34,42
..\..\buildtools\third_party\libc++\trunk\src\bind.cpp,321,31149,29,41
..\..\buildtools\third_party\libc++\trunk\src\chrono.cpp,705,48038,229,60
..\..\buildtools\third_party\libc++\trunk\src\condition_variable.cpp,519,49548,92,62
..\..\buildtools\third_party\libc++\trunk\src\debug.cpp,478,53053,573,63
..\..\buildtools\third_party\libc++\trunk\src\exception.cpp,178,12267,35,25
..\..\buildtools\third_party\libc++\trunk\src\functional.cpp,285,31149,25,41
..\..\buildtools\third_party\libc++\trunk\src\future.cpp,538,52603,277,63
..\..\buildtools\third_party\libc++\trunk\src\hash.cpp,352,40541,561,45
..\..\buildtools\third_party\libc++\trunk\src\ios.cpp,1064,62505,457,75
..\..\buildtools\third_party\libc++\trunk\src\iostream.cpp,675,62825,144,75
..\..\buildtools\third_party\libc++\trunk\src\locale.cpp,1897,63530,6152,77
..\..\buildtools\third_party\libc++\trunk\src\memory.cpp,436,50167,234,63
..\..\buildtools\third_party\libc++\trunk\src\mutex.cpp,445,49679,257,62
..\..\buildtools\third_party\libc++\trunk\src\new.cpp,266,28351,297,41
..\..\buildtools\third_party\libc++\trunk\src\optional.cpp,298,32641,41,43
