name,t_ms,num_dependent_lines,num_lines,num_deps
gen\gpu\ipc\common\dx_diag_node.mojom-test-utils.cc,1358,137204,38,278
gen\gpu\ipc\common\dx_diag_node.mojom.cc,2143,143198,85,296
gen\gpu\ipc\common\gpu_extra_info.mojom-test-utils.cc,1701,155860,39,371
gen\gpu\ipc\common\gpu_extra_info.mojom.cc,2114,161867,133,391
gen\gpu\ipc\common\gpu_feature_info.mojom-test-utils.cc,1847,156972,40,380
gen\gpu\ipc\common\gpu_feature_info.mojom.cc,2234,162979,111,400
gen\gpu\ipc\common\gpu_info.mojom-test-utils.cc,1739,151791,43,313
gen\gpu\ipc\common\gpu_info.mojom.cc,2460,157821,568,334
gen\gpu\ipc\common\gpu_peak_memory.mojom-test-utils.cc,1369,136785,37,274
gen\gpu\ipc\common\gpu_peak_memory.mojom.cc,1479,142797,51,293
gen\gpu\ipc\common\mailbox.mojom-test-utils.cc,1363,137177,37,277
gen\gpu\ipc\common\mailbox.mojom.cc,1724,143171,79,295
gen\gpu\ipc\common\mailbox_holder.mojom-test-utils.cc,1464,138960,41,293
gen\gpu\ipc\common\mailbox_holder.mojom.cc,1606,144978,91,313
gen\gpu\ipc\common\memory_stats.mojom-test-utils.cc,1489,137807,38,279
gen\gpu\ipc\common\memory_stats.mojom.cc,1901,143801,118,297
gen\gpu\ipc\common\surface_handle.mojom-test-utils.cc,1431,137379,37,278
gen\gpu\ipc\common\surface_handle.mojom.cc,1494,143373,79,296
gen\gpu\ipc\common\sync_token.mojom-test-utils.cc,1484,137655,37,281
gen\gpu\ipc\common\sync_token.mojom.cc,1624,143649,94,299
gen\gpu\ipc\common\vulkan_ycbcr_info.mojom-test-utils.cc,1384,137259,37,277
gen\gpu\ipc\common\vulkan_ycbcr_info.mojom.cc,1577,143253,109,295
gen\gpu\ipc\common\gpu_preferences.mojom-test-utils.cc,1650,156690,39,371
gen\gpu\ipc\common\gpu_preferences.mojom.cc,1978,162697,335,391
gen\ui\gfx\mojom\accelerated_widget.mojom-test-utils.cc,1400,137334,37,277
gen\ui\gfx\mojom\accelerated_widget.mojom.cc,1594,143328,79,295
gen\ui\gfx\mojom\buffer_types.mojom-test-utils.cc,1754,154684,41,365
gen\ui\gfx\mojom\buffer_types.mojom.cc,2052,160679,236,384
gen\ui\gfx\mojom\ca_layer_params.mojom-test-utils.cc,1704,152420,39,346
gen\ui\gfx\mojom\ca_layer_params.mojom.cc,1922,158403,165,364
gen\ui\gfx\mojom\color_space.mojom-test-utils.cc,1440,146377,37,305
gen\ui\gfx\mojom\color_space.mojom.cc,1615,152371,104,323
gen\ui\gfx\mojom\display_color_spaces.mojom-test-utils.cc,1861,165654,41,404
gen\ui\gfx\mojom\display_color_spaces.mojom.cc,2164,171673,91,425
gen\ui\gfx\mojom\font_render_params.mojom-test-utils.cc,1342,138343,37,281
gen\ui\gfx\mojom\font_render_params.mojom.cc,1486,144355,51,300
gen\ui\gfx\mojom\gpu_fence_handle.mojom-test-utils.cc,1541,144607,37,325
gen\ui\gfx\mojom\gpu_fence_handle.mojom.cc,1709,150578,84,342
gen\ui\gfx\mojom\overlay_transform.mojom-test-utils.cc,1324,136797,37,274
gen\ui\gfx\mojom\overlay_transform.mojom.cc,1529,142809,51,293
gen\ui\gfx\mojom\presentation_feedback.mojom-test-utils.cc,1398,138365,38,281
gen\ui\gfx\mojom\presentation_feedback.mojom.cc,1619,144371,89,300
gen\ui\gfx\mojom\rrect_f.mojom-test-utils.cc,1523,152231,39,328
gen\ui\gfx\mojom\rrect_f.mojom.cc,1739,158237,105,347
gen\ui\gfx\mojom\selection_bound.mojom-test-utils.cc,1505,144890,39,298
gen\ui\gfx\mojom\selection_bound.mojom.cc,1748,150896,105,317
gen\ui\gfx\mojom\swap_result.mojom-test-utils.cc,1384,136807,37,274
gen\ui\gfx\mojom\swap_result.mojom.cc,1478,142819,51,293
gen\ui\gfx\mojom\swap_timings.mojom-test-utils.cc,1427,138318,38,281
gen\ui\gfx\mojom\swap_timings.mojom.cc,1567,144324,84,300
gen\ui\gfx\mojom\transform.mojom-test-utils.cc,1414,143829,37,297
gen\ui\gfx\mojom\transform.mojom.cc,1645,149823,79,315
gen\media\learning\mojo\public\mojom\learning_task_controller.mojom-test-utils.cc,1647,147600,80,341
gen\media\learning\mojo\public\mojom\learning_task_controller.mojom.cc,2193,154059,716,360
gen\media\learning\mojo\public\mojom\learning_types.mojom-test-utils.cc,1396,139281,40,284
gen\media\learning\mojo\public\mojom\learning_types.mojom.cc,1927,145277,204,302
gen\ui\base\ime\mojom\ime_types.mojom-test-utils.cc,1670,153736,39,362
gen\ui\base\ime\mojom\ime_types.mojom.cc,2030,159731,130,381
gen\ui\base\ime\mojom\ime_types.mojom-shared.cc,1541,141359,182,299
gen\services\device\public\mojom\battery_monitor.mojom-shared.cc,1456,140257,129,297
gen\services\device\public\mojom\battery_status.mojom-shared.cc,1318,132965,74,253
gen\services\device\public\mojom\bluetooth_system.mojom-shared.cc,1574,141906,1111,295
gen\services\device\public\mojom\fingerprint.mojom-shared.cc,1625,141506,1296,295
gen\services\device\public\mojom\geolocation.mojom-shared.cc,1490,140985,177,299
gen\services\device\public\mojom\geolocation_config.mojom-shared.cc,1394,139990,122,295
gen\services\device\public\mojom\geolocation_context.mojom-shared.cc,1414,141114,186,301
gen\services\device\public\mojom\geolocation_control.mojom-shared.cc,1548,139932,74,295
gen\services\device\public\mojom\geoposition.mojom-shared.cc,1323,133635,112,255
gen\services\device\public\mojom\hid.mojom-shared.cc,1623,142420,1391,295
gen\services\device\public\mojom\input_service.mojom-shared.cc,1507,140681,471,295
gen\services\device\public\mojom\nfc.mojom-shared.cc,1594,142018,1201,295
gen\services\device\public\mojom\nfc_provider.mojom-shared.cc,1454,141201,83,297
gen\services\device\public\mojom\power_monitor.mojom-shared.cc,1485,140117,227,295
gen\services\device\public\mojom\public_ip_address_geolocation_provider.mojom-shared.cc,1390,141250,90,303
gen\services\device\public\mojom\screen_orientation.mojom-shared.cc,1563,140463,276,297
gen\services\device\public\mojom\screen_orientation_lock_types.mojom-shared.cc,1286,132989,66,253
gen\services\device\public\mojom\serial.mojom-shared.cc,1594,143043,1526,299
gen\services\device\public\mojom\time_zone_monitor.mojom-shared.cc,1413,140022,142,295
gen\services\device\public\mojom\vibration_manager.mojom-shared.cc,1483,140095,218,295
gen\services\device\public\mojom\wake_lock.mojom-shared.cc,1371,140434,402,295
gen\services\device\public\mojom\wake_lock_context.mojom-shared.cc,1449,140251,104,297
gen\services\device\public\mojom\wake_lock_provider.mojom-shared.cc,1487,140715,377,299
gen\components\autofill\core\common\mojom\autofill_types.mojom-test-utils.cc,1983,170921,49,405
gen\components\autofill\core\common\mojom\autofill_types.mojom.cc,3122,176988,923,430
gen\components\payments\mojom\payment_request_data.mojom-test-utils.cc,1312,139322,37,275
gen\components\payments\mojom\payment_request_data.mojom.cc,1733,145316,336,293
gen\components\payments\mojom\payment_request_data.mojom-shared.cc,1319,134184,566,253
gen\components\services\storage\public\mojom\indexed_db_control.mojom-test-utils.cc,2168,156587,193,377
gen\components\services\storage\public\mojom\indexed_db_control.mojom.cc,3076,163775,1988,402
gen\components\services\storage\public\mojom\indexed_db_control_test.mojom-test-utils.cc,2016,153419,219,362
gen\components\services\storage\public\mojom\indexed_db_control_test.mojom.cc,2902,160728,2390,384
gen\components\services\storage\public\mojom\local_storage_control.mojom-test-utils.cc,1920,151339,121,353
gen\components\services\storage\public\mojom\local_storage_control.mojom.cc,2603,158054,1346,374
gen\components\services\storage\public\mojom\native_file_system_context.mojom-test-utils.cc,1739,148869,69,349
gen\components\services\storage\public\mojom\native_file_system_context.mojom.cc,2201,155091,448,369
gen\components\services\storage\public\mojom\origin_context.mojom-test-utils.cc,1621,144181,45,321
gen\components\services\storage\public\mojom\origin_context.mojom.cc,1765,150155,79,339
gen\components\services\storage\public\mojom\partition.mojom-test-utils.cc,1729,153173,59,369
gen\components\services\storage\public\mojom\partition.mojom.cc,2046,159444,350,394
gen\components\services\storage\public\mojom\service_worker_database.mojom-test-utils.cc,1735,160054,47,369
gen\components\services\storage\public\mojom\service_worker_database.mojom.cc,2372,166127,189,394
gen\components\services\storage\public\mojom\session_storage_control.mojom-test-utils.cc,1913,150250,171,352
gen\components\services\storage\public\mojom\session_storage_control.mojom.cc,2681,157411,2043,373
gen\components\services\storage\public\mojom\storage_service.mojom-test-utils.cc,1786,154763,61,384
gen\components\services\storage\public\mojom\storage_service.mojom.cc,2127,163724,426,426
gen\components\services\storage\public\mojom\indexed_db_control.mojom-shared.cc,1610,144515,1032,311
gen\components\services\storage\public\mojom\indexed_db_control_test.mojom-shared.cc,1725,143358,1103,305
gen\components\services\storage\public\mojom\local_storage_control.mojom-shared.cc,1505,142317,764,303
gen\components\services\storage\public\mojom\native_file_system_context.mojom-shared.cc,1475,140794,217,301
gen\components\services\storage\public\mojom\origin_context.mojom-shared.cc,1475,139879,26,295
gen\components\services\storage\public\mojom\partition.mojom-shared.cc,1436,142555,204,311
gen\components\services\storage\public\mojom\service_worker_database.mojom-shared.cc,1610,150022,220,311
gen\components\services\storage\public\mojom\session_storage_control.mojom-shared.cc,1497,142292,1092,303
gen\components\services\storage\public\mojom\storage_service.mojom-shared.cc,1503,144417,255,323
gen\services\image_annotation\public\mojom\image_annotation.mojom-test-utils.cc,1617,145460,108,323
gen\services\image_annotation\public\mojom\image_annotation.mojom.cc,2314,151743,888,340
gen\services\image_annotation\public\mojom\image_annotation.mojom-shared.cc,1449,140791,473,295
gen\chrome\services\util_win\public\mojom\util_win.mojom-test-utils.cc,2691,193673,145,432
gen\chrome\services\util_win\public\mojom\util_win.mojom.cc,3536,200354,1440,452
gen\chrome\services\util_win\public\mojom\util_win.mojom-shared.cc,1596,142698,867,301
gen\chrome\common\cloud_print.mojom-test-utils.cc,1663,147318,96,331
gen\chrome\common\cloud_print.mojom.cc,2378,153717,756,349
gen\chrome\common\service_process.mojom-test-utils.cc,1590,144222,83,321
gen\chrome\common\service_process.mojom.cc,2033,150530,667,339
gen\chrome\common\cloud_print.mojom-shared.cc,1442,141077,387,297
gen\chrome\common\service_process.mojom-shared.cc,1447,140213,325,295
gen\components\services\unzip\public\mojom\unzipper.mojom-test-utils.cc,1571,149628,112,351
gen\components\services\unzip\public\mojom\unzipper.mojom.cc,2122,156059,955,374
gen\components\services\unzip\public\mojom\unzipper.mojom-shared.cc,1425,142376,362,307
gen\components\services\filesystem\public\mojom\directory.mojom-shared.cc,1637,143899,1828,305
gen\components\services\filesystem\public\mojom\file.mojom-shared.cc,1544,143064,1393,303
gen\components\services\filesystem\public\mojom\types.mojom-shared.cc,1333,133699,213,255
gen\components\services\filesystem\public\mojom\directory.mojom-test-utils.cc,2127,149284,331,348
gen\components\services\filesystem\public\mojom\directory.mojom.cc,3486,157361,4878,370
gen\components\services\filesystem\public\mojom\file.mojom-test-utils.cc,1963,147963,308,343
gen\components\services\filesystem\public\mojom\file.mojom.cc,3163,155661,4123,364
gen\components\services\filesystem\public\mojom\types.mojom-test-utils.cc,1252,138562,39,280
gen\components\services\filesystem\public\mojom\types.mojom.cc,1628,144568,179,299
gen\components\web_cache\public\mojom\web_cache.mojom-test-utils.cc,1409,144195,51,321
gen\components\web_cache\public\mojom\web_cache.mojom.cc,1714,150286,241,339
gen\components\web_cache\public\mojom\web_cache.mojom-shared.cc,1372,139994,122,295
gen\services\device\public\mojom\battery_monitor.mojom-test-utils.cc,1688,144822,64,327
gen\services\device\public\mojom\battery_monitor.mojom.cc,1913,150911,321,345
gen\services\device\public\mojom\battery_status.mojom-test-utils.cc,1402,137107,37,275
gen\services\device\public\mojom\battery_status.mojom.cc,1692,143101,101,293
gen\services\device\public\mojom\bluetooth_system.mojom-test-utils.cc,1865,146335,179,324
gen\services\device\public\mojom\bluetooth_system.mojom.cc,2635,153180,1836,341
gen\services\device\public\mojom\fingerprint.mojom-test-utils.cc,1961,144617,218,321
gen\services\device\public\mojom\fingerprint.mojom.cc,2972,152033,2487,339
gen\services\device\public\mojom\geolocation.mojom-test-utils.cc,1789,146271,67,332
gen\services\device\public\mojom\geolocation.mojom.cc,1954,152431,394,351
gen\services\device\public\mojom\geolocation_config.mojom-test-utils.cc,1697,144197,63,321
gen\services\device\public\mojom\geolocation_config.mojom.cc,1877,150281,312,339
gen\services\device\public\mojom\geolocation_context.mojom-test-utils.cc,1613,146612,56,336
gen\services\device\public\mojom\geolocation_context.mojom.cc,1907,152796,325,356
gen\services\device\public\mojom\geolocation_control.mojom-test-utils.cc,1564,144188,48,321
gen\services\device\public\mojom\geolocation_control.mojom.cc,1875,150216,163,339
gen\services\device\public\mojom\geoposition.mojom-test-utils.cc,1349,138549,38,280
gen\services\device\public\mojom\geoposition.mojom.cc,1693,144555,129,299
gen\services\device\public\mojom\hid.mojom-test-utils.cc,1936,147996,224,323
gen\services\device\public\mojom\hid.mojom.cc,3257,155035,2522,340
gen\services\device\public\mojom\input_service.mojom-test-utils.cc,1725,145157,95,323
gen\services\device\public\mojom\input_service.mojom.cc,2270,151491,866,340
gen\services\device\public\mojom\nfc.mojom-test-utils.cc,1804,146631,158,323
gen\services\device\public\mojom\nfc.mojom.cc,2738,153577,1889,340
gen\services\device\public\mojom\nfc_provider.mojom-test-utils.cc,1612,146924,49,327
gen\services\device\public\mojom\nfc_provider.mojom.cc,1989,152961,180,345
gen\services\device\public\mojom\power_monitor.mojom-test-utils.cc,1630,144340,65,321
gen\services\device\public\mojom\power_monitor.mojom.cc,1841,150531,428,339
gen\services\device\public\mojom\public_ip_address_geolocation_provider.mojom-test-utils.cc,1640,146516,51,338
gen\services\device\public\mojom\public_ip_address_geolocation_provider.mojom.cc,1939,153631,190,363
gen\services\device\public\mojom\screen_orientation.mojom-test-utils.cc,1726,144829,94,327
gen\services\device\public\mojom\screen_orientation.mojom.cc,2064,151093,649,346
gen\services\device\public\mojom\screen_orientation_lock_types.mojom-test-utils.cc,1416,136880,37,274
gen\services\device\public\mojom\screen_orientation_lock_types.mojom.cc,1655,142892,51,293
gen\services\device\public\mojom\serial.mojom-test-utils.cc,2161,148407,227,333
gen\services\device\public\mojom\serial.mojom.cc,3052,155679,2711,352
gen\services\device\public\mojom\time_zone_monitor.mojom-test-utils.cc,1658,144326,59,321
gen\services\device\public\mojom\time_zone_monitor.mojom.cc,1952,150420,301,339
gen\services\device\public\mojom\vibration_manager.mojom-test-utils.cc,1733,144208,73,321
gen\services\device\public\mojom\vibration_manager.mojom.cc,2032,150396,519,339
gen\services\device\public\mojom\wake_lock.mojom-test-utils.cc,1730,144383,90,321
gen\services\device\public\mojom\wake_lock.mojom.cc,2105,150763,746,339
gen\services\device\public\mojom\wake_lock_context.mojom-test-utils.cc,1608,144702,49,325
gen\services\device\public\mojom\wake_lock_context.mojom.cc,1900,150791,201,344
gen\services\device\public\mojom\wake_lock_provider.mojom-test-utils.cc,1688,145200,85,329
gen\services\device\public\mojom\wake_lock_provider.mojom.cc,2033,151622,713,349
gen\services\viz\privileged\mojom\compositing\display_private.mojom-test-utils.cc,2192,180917,109,483
gen\services\viz\privileged\mojom\compositing\display_private.mojom.cc,2759,187739,1147,514
gen\services\viz\privileged\mojom\compositing\external_begin_frame_controller.mojom-test-utils.cc,1750,148280,65,338
gen\services\viz\privileged\mojom\compositing\external_begin_frame_controller.mojom.cc,2041,154402,341,357
gen\services\viz\privileged\mojom\compositing\frame_sink_manager.mojom-test-utils.cc,3670,256866,154,865
gen\services\viz\privileged\mojom\compositing\frame_sink_manager.mojom.cc,5511,285737,2281,997
gen\services\viz\privileged\mojom\compositing\frame_sink_video_capture.mojom-test-utils.cc,3085,218860,134,608
gen\services\viz\privileged\mojom\compositing\frame_sink_video_capture.mojom.cc,4025,224711,1550,632
gen\services\viz\privileged\mojom\compositing\layered_window_updater.mojom-test-utils.cc,1729,152946,66,349
gen\services\viz\privileged\mojom\compositing\layered_window_updater.mojom.cc,2083,159116,405,368
gen\services\viz\privileged\mojom\compositing\overlay_strategy.mojom-test-utils.cc,1319,136824,37,275
gen\services\viz\privileged\mojom\compositing\overlay_strategy.mojom.cc,1561,142836,51,294
gen\services\viz\privileged\mojom\compositing\renderer_settings.mojom-test-utils.cc,1533,154875,40,336
gen\services\viz\privileged\mojom\compositing\renderer_settings.mojom.cc,1791,160905,159,357
gen\services\viz\privileged\mojom\compositing\vsync_parameter_observer.mojom-test-utils.cc,1588,145408,49,328
gen\services\viz\privileged\mojom\compositing\vsync_parameter_observer.mojom.cc,1805,151461,191,346
gen\services\viz\privileged\mojom\compositing\display_private.mojom-shared.cc,1604,147992,607,323
gen\services\viz\privileged\mojom\compositing\external_begin_frame_controller.mojom-shared.cc,1443,141101,136,299
gen\services\viz\privileged\mojom\compositing\frame_sink_manager.mojom-shared.cc,2427,185940,1295,468
gen\services\viz\privileged\mojom\compositing\frame_sink_video_capture.mojom-shared.cc,2059,169021,906,380
gen\services\viz\privileged\mojom\compositing\layered_window_updater.mojom-shared.cc,1484,142687,184,299
gen\services\viz\privileged\mojom\compositing\overlay_strategy.mojom-shared.cc,1251,132896,41,253
gen\services\viz\privileged\mojom\compositing\renderer_settings.mojom-shared.cc,1269,136074,74,259
gen\services\viz\privileged\mojom\compositing\vsync_parameter_observer.mojom-shared.cc,1342,140467,88,297
gen\media\capture\mojom\video_capture.mojom-shared.cc,1684,151173,991,317
gen\media\capture\mojom\video_capture_types.mojom-shared.cc,1686,149720,1126,315
gen\services\viz\public\mojom\compositing\begin_frame_args.mojom-shared.cc,1356,133788,161,255
gen\services\viz\public\mojom\compositing\compositing_mode_watcher.mojom-shared.cc,1452,140006,131,295
gen\services\viz\public\mojom\compositing\compositor_frame.mojom-shared.cc,1862,159264,103,371
gen\services\viz\public\mojom\compositing\compositor_frame_metadata.mojom-shared.cc,1675,149236,155,329
gen\services\viz\public\mojom\compositing\compositor_frame_sink.mojom-shared.cc,1954,162052,715,383
gen\services\viz\public\mojom\compositing\copy_output_request.mojom-shared.cc,1554,145959,166,315
gen\services\viz\public\mojom\compositing\copy_output_result.mojom-shared.cc,1533,145241,114,311
gen\services\viz\public\mojom\compositing\filter_operation.mojom-shared.cc,1488,135728,149,259
gen\services\viz\public\mojom\compositing\filter_operations.mojom-shared.cc,1358,135993,85,261
gen\services\viz\public\mojom\compositing\frame_deadline.mojom-shared.cc,1283,133512,88,255
gen\services\viz\public\mojom\compositing\frame_sink_id.mojom-shared.cc,1297,132954,74,253
gen\services\viz\public\mojom\compositing\frame_timing_details.mojom-shared.cc,1370,134139,102,259
gen\services\viz\public\mojom\compositing\local_surface_id.mojom-shared.cc,1268,133228,81,255
gen\services\viz\public\mojom\compositing\local_surface_id_allocation.mojom-shared.cc,1324,134020,88,259
gen\services\viz\public\mojom\compositing\paint_filter.mojom-shared.cc,1298,132970,81,253
gen\services\viz\public\mojom\compositing\quads.mojom-shared.cc,1506,140780,831,273
gen\services\viz\public\mojom\compositing\render_pass.mojom-shared.cc,1787,154475,139,347
gen\services\viz\public\mojom\compositing\resource_settings.mojom-shared.cc,1234,132950,74,253
gen\services\viz\public\mojom\compositing\returned_resource.mojom-shared.cc,1232,133335,81,255
gen\services\viz\public\mojom\compositing\selection.mojom-shared.cc,1250,135511,88,257
gen\services\viz\public\mojom\compositing\shared_quad_state.mojom-shared.cc,1359,135914,109,259
gen\services\viz\public\mojom\compositing\surface_id.mojom-shared.cc,1346,133761,88,259
gen\services\viz\public\mojom\compositing\surface_info.mojom-shared.cc,1390,136130,88,263
gen\services\viz\public\mojom\compositing\surface_range.mojom-shared.cc,1317,134045,84,261
gen\services\viz\public\mojom\compositing\texture_releaser.mojom-shared.cc,1448,140301,81,297
gen\services\viz\public\mojom\compositing\transferable_resource.mojom-shared.cc,1528,146080,150,313
gen\services\viz\public\mojom\compositing\vertical_scroll_direction.mojom-shared.cc,1315,132893,39,253
gen\services\viz\public\mojom\compositing\video_detector_observer.mojom-shared.cc,1386,139985,122,295
gen\services\viz\public\mojom\gpu.mojom-shared.cc,2047,168994,444,380
gen\services\viz\public\mojom\hit_test\aggregated_hit_test_region.mojom-shared.cc,1408,135620,95,259
gen\services\viz\public\mojom\hit_test\hit_test_region_list.mojom-shared.cc,1448,136641,168,265
gen\services\viz\public\mojom\hit_test\input_target_client.mojom-shared.cc,1426,142356,143,299
gen\ui\latency\mojom\latency_info.mojom-shared.cc,1637,133725,148,255
gen\media\capture\mojom\video_capture.mojom-test-utils.cc,2399,183429,136,463
gen\media\capture\mojom\video_capture.mojom.cc,3347,190753,1729,491
gen\media\capture\mojom\video_capture_types.mojom-test-utils.cc,2178,182759,52,459
gen\media\capture\mojom\video_capture_types.mojom.cc,2789,188852,529,486
gen\services\viz\public\mojom\compositing\begin_frame_args.mojom-test-utils.cc,1459,140475,38,285
gen\services\viz\public\mojom\compositing\begin_frame_args.mojom.cc,1659,146481,162,304
gen\services\viz\public\mojom\compositing\compositing_mode_watcher.mojom-test-utils.cc,1610,144326,59,321
gen\services\viz\public\mojom\compositing\compositing_mode_watcher.mojom.cc,1859,150404,287,339
gen\services\viz\public\mojom\compositing\compositor_frame.mojom-test-utils.cc,3579,251825,66,827
gen\services\viz\public\mojom\compositing\compositor_frame.mojom.cc,3998,256912,115,872
gen\services\viz\public\mojom\compositing\compositor_frame_metadata.mojom-test-utils.cc,2348,185239,56,507
gen\services\viz\public\mojom\compositing\compositor_frame_metadata.mojom.cc,2783,191426,188,541
gen\services\viz\public\mojom\compositing\compositor_frame_sink.mojom-test-utils.cc,3944,256622,144,864
gen\services\viz\public\mojom\compositing\compositor_frame_sink.mojom.cc,5822,262676,1405,915
gen\services\viz\public\mojom\compositing\copy_output_request.mojom-test-utils.cc,2333,185671,60,497
gen\services\viz\public\mojom\compositing\copy_output_request.mojom.cc,2761,190425,244,514
gen\services\viz\public\mojom\compositing\copy_output_result.mojom-test-utils.cc,2037,170322,49,425
gen\services\viz\public\mojom\compositing\copy_output_result.mojom.cc,2262,176391,117,450
gen\services\viz\public\mojom\compositing\filter_operation.mojom-test-utils.cc,2208,186209,43,459
gen\services\viz\public\mojom\compositing\filter_operation.mojom.cc,2540,192239,127,480
gen\services\viz\public\mojom\compositing\filter_operations.mojom-test-utils.cc,2180,187076,42,465
gen\services\viz\public\mojom\compositing\filter_operations.mojom.cc,2601,193118,83,487
gen\services\viz\public\mojom\compositing\frame_deadline.mojom-test-utils.cc,1381,138308,38,280
gen\services\viz\public\mojom\compositing\frame_deadline.mojom.cc,1673,144314,94,299
gen\services\viz\public\mojom\compositing\frame_sink_id.mojom-test-utils.cc,1451,137179,37,277
gen\services\viz\public\mojom\compositing\frame_sink_id.mojom.cc,1586,143173,84,295
gen\services\viz\public\mojom\compositing\frame_timing_details.mojom-test-utils.cc,1460,139732,42,293
gen\services\viz\public\mojom\compositing\frame_timing_details.mojom.cc,1605,145766,96,314
gen\services\viz\public\mojom\compositing\local_surface_id.mojom-test-utils.cc,1419,138254,38,284
gen\services\viz\public\mojom\compositing\local_surface_id.mojom.cc,1680,144260,89,303
gen\services\viz\public\mojom\compositing\local_surface_id_allocation.mojom-test-utils.cc,1440,140088,40,295
gen\services\viz\public\mojom\compositing\local_surface_id_allocation.mojom.cc,1595,146118,85,316
gen\services\viz\public\mojom\compositing\paint_filter.mojom-test-utils.cc,1869,173040,37,416
gen\services\viz\public\mojom\compositing\paint_filter.mojom.cc,2141,179034,79,434
gen\services\viz\public\mojom\compositing\quads.mojom-test-utils.cc,1933,168368,52,390
gen\services\viz\public\mojom\compositing\quads.mojom.cc,2662,174490,846,418
gen\services\viz\public\mojom\compositing\render_pass.mojom-test-utils.cc,3360,235556,58,719
gen\services\viz\public\mojom\compositing\render_pass.mojom.cc,3773,240473,158,752
gen\services\viz\public\mojom\compositing\resource_settings.mojom-test-utils.cc,1373,137107,37,277
gen\services\viz\public\mojom\compositing\resource_settings.mojom.cc,1543,143101,79,295
gen\services\viz\public\mojom\compositing\returned_resource.mojom-test-utils.cc,1347,138545,39,290
gen\services\viz\public\mojom\compositing\returned_resource.mojom.cc,1560,144551,95,309
gen\services\viz\public\mojom\compositing\selection.mojom-test-utils.cc,1542,145668,40,305
gen\services\viz\public\mojom\compositing\selection.mojom.cc,1729,151686,86,325
gen\services\viz\public\mojom\compositing\shared_quad_state.mojom-test-utils.cc,1630,156751,43,346
gen\services\viz\public\mojom\compositing\shared_quad_state.mojom.cc,1913,162783,137,367
gen\services\viz\public\mojom\compositing\surface_id.mojom-test-utils.cc,1439,139704,41,297
gen\services\viz\public\mojom\compositing\surface_id.mojom.cc,1733,145734,86,318
gen\services\viz\public\mojom\compositing\surface_info.mojom-test-utils.cc,1565,147849,43,324
gen\services\viz\public\mojom\compositing\surface_info.mojom.cc,1936,153903,93,347
gen\services\viz\public\mojom\compositing\surface_range.mojom-test-utils.cc,1618,140376,41,303
gen\services\viz\public\mojom\compositing\surface_range.mojom.cc,1730,146418,87,325
gen\services\viz\public\mojom\compositing\texture_releaser.mojom-test-utils.cc,1526,145411,50,334
gen\services\viz\public\mojom\compositing\texture_releaser.mojom.cc,1854,151454,183,352
gen\services\viz\public\mojom\compositing\transferable_resource.mojom-test-utils.cc,2060,175656,48,451
gen\services\viz\public\mojom\compositing\transferable_resource.mojom.cc,2318,181735,140,477
gen\services\viz\public\mojom\compositing\vertical_scroll_direction.mojom-test-utils.cc,1500,136775,37,274
gen\services\viz\public\mojom\compositing\vertical_scroll_direction.mojom.cc,1541,142787,51,293
gen\services\viz\public\mojom\compositing\video_detector_observer.mojom-test-utils.cc,1538,144195,51,321
gen\services\viz\public\mojom\compositing\video_detector_observer.mojom.cc,1851,150277,231,339
gen\services\viz\public\mojom\gpu.mojom-test-utils.cc,3447,212166,123,569
gen\services\viz\public\mojom\gpu.mojom.cc,4326,218012,919,597
gen\services\viz\public\mojom\hit_test\aggregated_hit_test_region.mojom-test-utils.cc,1621,152748,43,330
gen\services\viz\public\mojom\hit_test\aggregated_hit_test_region.mojom.cc,1886,158778,107,351
gen\services\viz\public\mojom\hit_test\hit_test_region_list.mojom-test-utils.cc,1617,155591,45,348
gen\services\viz\public\mojom\hit_test\hit_test_region_list.mojom.cc,2047,161659,151,372
gen\services\viz\public\mojom\hit_test\input_target_client.mojom-test-utils.cc,1798,152381,71,351
gen\services\viz\public\mojom\hit_test\input_target_client.mojom.cc,2139,158517,356,370
gen\ui\latency\mojom\latency_info.mojom-test-utils.cc,1446,142031,39,306
gen\ui\latency\mojom\latency_info.mojom.cc,1791,148037,120,325
gen\components\subresource_filter\content\mojom\subresource_filter_agent.mojom-test-utils.cc,1730,146980,50,337
gen\components\subresource_filter\content\mojom\subresource_filter_agent.mojom.cc,1851,153054,183,357
gen\components\subresource_filter\content\mojom\subresource_filter_agent.mojom-shared.cc,1467,141204,86,301
gen\components\subresource_filter\core\mojom\subresource_filter.mojom-shared.cc,1474,140992,305,297
gen\components\subresource_filter\core\mojom\subresource_filter.mojom-test-utils.cc,1510,146341,55,328
gen\components\subresource_filter\core\mojom\subresource_filter.mojom.cc,1901,152487,422,346
gen\chrome\browser\engagement\site_engagement_details.mojom-test-utils.cc,1578,148042,66,337
gen\chrome\browser\engagement\site_engagement_details.mojom.cc,1969,154203,453,355
gen\chrome\browser\engagement\site_engagement_details.mojom-shared.cc,1536,140494,241,297
gen\chrome\common\media_router\mojom\media_router.mojom-test-utils.cc,2809,180498,343,442
gen\chrome\common\media_router\mojom\media_router.mojom.cc,5146,191101,5324,479
gen\chrome\common\media_router\mojom\media_router.mojom-shared.cc,2052,154706,3824,327
gen\chrome\common\media_router\mojom\media_controller.mojom-shared.cc,1534,143804,369,303
gen\chrome\common\media_router\mojom\media_status.mojom-shared.cc,1487,143354,252,301
