name,t_ms,num_dependent_lines,num_lines,num_deps
..\..\third_party\blink\renderer\bindings\core\v8\source_location.cc,4507,9616,199,50
..\..\third_party\blink\renderer\bindings\core\v8\to_v8_for_core.cc,4215,2402,59,17
..\..\third_party\blink\renderer\bindings\core\v8\use_counter_callback.cc,3993,8334,256,9
..\..\third_party\blink\renderer\bindings\core\v8\v0_custom_element_constructor_builder.cc,4492,19761,402,59
..\..\third_party\blink\renderer\bindings\core\v8\v8_binding_for_core.cc,8503,162773,940,953
..\..\third_party\blink\renderer\bindings\core\v8\v8_code_cache.cc,6899,94027,378,567
..\..\third_party\blink\renderer\bindings\core\v8\v8_context_snapshot.cc,4356,8091,515,59
..\..\third_party\blink\renderer\bindings\core\v8\v8_dom_configuration.cc,4305,2221,848,12
..\..\third_party\blink\renderer\bindings\core\v8\v8_embedder_graph_builder.cc,4412,3824,682,21
..\..\third_party\blink\renderer\bindings\core\v8\v8_gc_controller.cc,5097,49071,296,306
..\..\third_party\blink\renderer\bindings\core\v8\v8_gc_for_context_dispose.cc,4950,48178,128,309
..\..\third_party\blink\renderer\bindings\core\v8\v8_html_constructor.cc,4682,22427,147,151
..\..\third_party\blink\renderer\bindings\core\v8\v8_initializer.cc,7664,142420,738,797
..\..\third_party\blink\renderer\bindings\core\v8\v8_intersection_observer_delegate.cc,5534,65479,41,389
..\..\third_party\blink\renderer\bindings\core\v8\v8_iterator_result_value.cc,3959,101,41,2
..\..\third_party\blink\renderer\bindings\core\v8\v8_object_builder.cc,4055,922,72,4
..\..\third_party\blink\renderer\bindings\core\v8\v8_object_parser.cc,3946,1746,52,6
..\..\third_party\blink\renderer\bindings\core\v8\v8_page_popup_controller_binding.cc,4836,30359,54,161
..\..\third_party\blink\renderer\bindings\core\v8\v8_script_runner.cc,7226,96433,528,575
..\..\third_party\blink\renderer\bindings\core\v8\v8_throw_dom_exception.cc,4114,384,79,4
..\..\third_party\blink\renderer\bindings\core\v8\v8_v0_custom_element_lifecycle_callbacks.cc,5565,67842,261,411
..\..\third_party\blink\renderer\bindings\core\v8\v8_wasm_response_extensions.cc,6120,80500,411,491
