name,t_ms,num_dependent_lines,num_lines,num_deps
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCAsmInfo.cpp,1422,92002,123,151
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCAsmInfoCOFF.cpp,795,71871,69,122
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCAsmInfoDarwin.cpp,852,74059,98,125
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCAsmInfoELF.cpp,1141,90325,35,161
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCAsmMacro.cpp,601,60180,42,83
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCAsmStreamer.cpp,2537,97237,1912,171
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCAssembler.cpp,2517,94251,1124,165
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCCodeEmitter.cpp,80,43,16,1
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCCodePadder.cpp,1579,78823,371,137
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCCodeView.cpp,2451,97821,716,174
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCContext.cpp,3567,110414,639,203
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCDisassembler\MCDisassembler.cpp,503,52548,38,79
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCDisassembler\MCExternalSymbolizer.cpp,1157,86402,200,141
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCDisassembler\MCRelocationInfo.cpp,528,55415,31,84
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCDisassembler\MCSymbolizer.cpp,331,36829,14,43
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCDwarf.cpp,3215,105412,1873,178
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCELFObjectTargetWriter.cpp,599,66118,28,111
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCELFStreamer.cpp,1953,98365,706,183
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCExpr.cpp,1762,91442,897,152
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCFragment.cpp,1737,90098,468,146
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCInst.cpp,619,64063,93,98
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCInstPrinter.cpp,931,73739,122,128
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCInstrAnalysis.cpp,728,66656,41,101
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCInstrDesc.cpp,677,67720,70,105
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCLinkerOptimizationHint.cpp,737,72197,60,122
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCMachObjectTargetWriter.cpp,746,71487,19,118
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCMachOStreamer.cpp,2115,94722,514,163
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCNullStreamer.cpp,879,74646,46,129
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCObjectFileInfo.cpp,1549,94281,987,171
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCObjectStreamer.cpp,2106,102723,684,170
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCObjectWriter.cpp,1016,76016,53,129
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\AsmLexer.cpp,1333,74659,744,127
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\AsmParser.cpp,6586,122966,5899,203
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\COFFAsmParser.cpp,1791,92832,866,161
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\DarwinAsmParser.cpp,2300,101985,1147,168
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\ELFAsmParser.cpp,1963,93174,893,171
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\MCAsmLexer.cpp,708,63296,129,91
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\MCAsmParser.cpp,931,69319,137,110
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\MCAsmParserExtension.cpp,548,63278,20,91
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCParser\MCTargetAsmParser.cpp,1324,88758,30,147
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCRegisterInfo.cpp,695,63423,132,95
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSchedule.cpp,668,67779,152,106
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSection.cpp,1282,86372,102,137
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSectionCOFF.cpp,704,68114,116,111
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSectionELF.cpp,978,76213,194,143
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSectionMachO.cpp,1251,88140,282,139
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSectionWasm.cpp,880,72760,96,126
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCStreamer.cpp,2476,95013,1046,163
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSubtargetInfo.cpp,746,64023,120,93
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSymbol.cpp,1222,87167,89,140
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCSymbolELF.cpp,635,67642,204,119
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCTargetOptions.cpp,518,56445,25,76
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCValue.cpp,623,66074,62,105
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCWasmObjectTargetWriter.cpp,599,62644,18,92
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCWasmStreamer.cpp,1629,94788,226,166
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCWin64EH.cpp,1388,88936,244,148
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCWinCOFFStreamer.cpp,1679,93762,326,160
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\MCWinEH.cpp,1068,90017,26,150
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\StringTableBuilder.cpp,903,63977,189,96
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\SubtargetFeature.cpp,889,64300,280,94
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\WasmObjectWriter.cpp,3591,91355,1483,157
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\MC\WinCOFFObjectWriter.cpp,2653,91632,1090,156
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\Archive.cpp,2045,76172,997,116
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\Binary.cpp,1364,93429,103,143
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\COFFObjectFile.cpp,1882,81599,1692,132
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\ELF.cpp,4052,68828,564,117
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\ELFObjectFile.cpp,4605,93219,329,150
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\Error.cpp,920,63957,95,96
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\IRObjectFile.cpp,2545,117064,155,204
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\IRSymtab.cpp,3349,115631,394,202
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\MachOObjectFile.cpp,6913,83660,4627,126
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\MachOUniversal.cpp,1369,81008,228,125
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\ModuleSymbolTable.cpp,2797,125400,221,235
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\ObjectFile.cpp,1514,84130,167,135
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\RecordStreamer.cpp,2495,113250,233,205
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\SymbolicFile.cpp,1510,90920,97,151
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\WasmObjectFile.cpp,3312,80417,1311,130
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Object\WindowsResource.cpp,2755,92565,725,143
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\ProfileData\InstrProf.cpp,3303,110150,1014,184
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Target\TargetIntrinsicInfo.cpp,906,91456,30,146
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Target\TargetLoweringObjectFile.cpp,2173,115812,343,210
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\Target\TargetMachine.cpp,2212,124962,268,220
..\..\third_party\swiftshader\third_party\llvm-7.0\stubs\Stubs.cpp,488,49324,29,56
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AggressiveAntiDepBreaker.cpp,5144,170580,1014,283
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AllocationOrder.cpp,2635,148361,55,249
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\Analysis.cpp,3899,168537,723,280
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\AccelTable.cpp,4843,167952,721,279
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\AddressPool.cpp,2480,152746,64,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\ARMException.cpp,2711,153631,136,257
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\AsmPrinter.cpp,8701,219438,3055,417
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\AsmPrinterDwarf.cpp,2763,157093,271,264
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\AsmPrinterInlineAsm.cpp,3725,168326,608,294
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\CodeViewDebug.cpp,8652,179655,2787,326
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DbgValueHistoryCalculator.cpp,3894,165935,301,266
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DebugHandlerBase.cpp,3651,166139,301,274
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DebugLocStream.cpp,3133,166216,46,275
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DIE.cpp,3891,170594,798,287
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DIEHash.cpp,3467,166216,424,275
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DwarfCFIException.cpp,3071,158243,172,270
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DwarfCompileUnit.cpp,5042,172799,1036,296
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DwarfDebug.cpp,9362,174680,2454,301
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DwarfExpression.cpp,2504,141739,430,214
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DwarfFile.cpp,3615,167952,100,279
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DwarfStringPool.cpp,2615,152868,104,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\DwarfUnit.cpp,5174,173628,1763,297
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\EHStreamer.cpp,3676,157502,649,265
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\WinCFGuard.cpp,3040,157296,45,264
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AsmPrinter\WinException.cpp,4040,176638,1290,298
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\AtomicExpandPass.cpp,3929,161681,1644,263
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\BasicTargetTransformInfo.cpp,3107,169674,35,270
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\BranchFolding.cpp,5597,163965,2132,281
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\BranchRelaxation.cpp,3269,152596,578,258
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\BreakFalseDeps.cpp,3149,152530,271,259
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\CalcSpillWeights.cpp,3478,158331,326,265
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\CallingConvLower.cpp,3356,164029,304,268
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\CFIInstrInserter.cpp,3754,158843,326,271
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\CodeGen.cpp,592,68272,115,105
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\CodeGenPrepare.cpp,11880,175183,6929,292
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\CriticalAntiDepBreaker.cpp,4088,168831,694,281
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\DeadMachineInstructionElim.cpp,2821,148146,173,247
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\DetectDeadLanes.cpp,3262,151191,599,248
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\DFAPacketizer.cpp,3916,169057,377,281
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\DwarfEHPrepare.cpp,3138,167527,268,272
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\EarlyIfConversion.cpp,4317,162354,818,270
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\EdgeBundles.cpp,2759,144143,102,234
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\ExecutionDomainFix.cpp,3401,152593,473,259
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\ExpandISelPseudos.cpp,2981,161101,74,261
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\ExpandMemCmp.cpp,3711,164113,824,265
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\ExpandPostRAPseudos.cpp,3157,152836,225,258
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\ExpandReductions.cpp,2389,137237,170,207
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\FaultMaps.cpp,3008,156393,155,260
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\FEntryInserter.cpp,2926,153196,53,259
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\FuncletLayout.cpp,2583,144586,62,232
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GCMetadata.cpp,1532,101558,183,171
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GCMetadataPrinter.cpp,480,51372,22,75
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GCRootLowering.cpp,3731,161598,354,276
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GCStrategy.cpp,504,51486,21,75
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\CallLowering.cpp,3191,166024,183,272
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\GlobalISel.cpp,579,68216,25,104
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\InstructionSelect.cpp,4259,184857,243,299
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\InstructionSelector.cpp,2647,148461,84,248
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\IRTranslator.cpp,6931,186866,1683,310
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\LegalityPredicates.cpp,3643,150002,101,232
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\LegalizeMutations.cpp,2927,150002,51,232
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\Legalizer.cpp,4229,172968,187,287
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\LegalizerHelper.cpp,4028,173298,1026,278
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\LegalizerInfo.cpp,4516,154971,591,250
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\Localizer.cpp,2923,149824,129,251
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\MachineIRBuilder.cpp,3609,158952,841,266
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\RegBankSelect.cpp,4571,170898,1001,279
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\RegisterBank.cpp,2006,135848,114,207
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\RegisterBankInfo.cpp,3595,148822,758,247
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalISel\Utils.cpp,3316,165246,240,280
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\GlobalMerge.cpp,3123,107982,679,186
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\IfConversion.cpp,5636,173161,2227,293
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\ImplicitNullChecks.cpp,3480,153273,723,260
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\IndirectBrExpandPass.cpp,1865,123729,221,196
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\InlineSpiller.cpp,6210,173301,1506,284
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\InterferenceCache.cpp,2973,150892,262,241
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\InterleavedAccessPass.cpp,3641,164902,467,267
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\IntrinsicLowering.cpp,2177,120157,612,180
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LatencyPriorityQueue.cpp,2999,159894,153,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LazyMachineBlockFrequencyInfo.cpp,3498,153445,97,244
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LexicalScopes.cpp,3461,153256,338,236
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveDebugValues.cpp,5657,186014,823,296
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveDebugVariables.cpp,6358,176749,1279,283
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveInterval.cpp,4310,153991,1370,255
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveIntervals.cpp,5204,162891,1659,266
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveIntervalUnion.cpp,3504,150963,203,239
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LivePhysRegs.cpp,3121,149117,331,248
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveRangeCalc.cpp,4032,161166,607,261
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveRangeEdit.cpp,3822,159120,475,268
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveRangeShrink.cpp,3033,148146,246,247
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveRegMatrix.cpp,3330,153318,223,254
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveRegUnits.cpp,2814,148770,146,247
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveStacks.cpp,3218,157756,88,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LiveVariables.cpp,4245,151110,810,251
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LLVMTargetMachine.cpp,5382,185451,266,310
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LocalStackSlotAllocation.cpp,3372,151254,430,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LoopTraversal.cpp,2706,144785,77,231
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LowerEmuTLS.cpp,2832,159906,164,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\LowLevelType.cpp,810,76646,38,118
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineBasicBlock.cpp,5987,174736,1469,288
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineBlockFrequencyInfo.cpp,4825,153194,265,243
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineBlockPlacement.cpp,6656,183554,2914,303
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineBranchProbabilityInfo.cpp,2125,133703,92,205
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineCombiner.cpp,3543,161656,659,267
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineCopyPropagation.cpp,3858,152966,603,260
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineCSE.cpp,4197,161355,737,267
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineDominanceFrontier.cpp,3558,152666,54,241
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineDominators.cpp,5184,152814,153,239
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineFrameInfo.cpp,3057,153264,252,258
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineFunction.cpp,5744,167931,1094,281
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineFunctionPass.cpp,3494,165843,89,274
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineFunctionPrinterPass.cpp,2623,146673,69,234
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineInstr.cpp,4590,160883,1878,274
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineInstrBundle.cpp,3394,155244,346,263
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineLICM.cpp,5355,176790,1528,287
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineLoopInfo.cpp,4691,155318,146,245
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineModuleInfo.cpp,3710,150561,348,247
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineModuleInfoImpls.cpp,1403,93814,42,156
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineOperand.cpp,3913,154199,1153,266
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineOptimizationRemarkEmitter.cpp,3042,160749,99,260
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineOutliner.cpp,5826,184567,1427,301
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachinePassRegistry.cpp,597,64463,55,95
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachinePipeliner.cpp,10705,184411,4214,301
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachinePostDominators.cpp,5172,151752,58,238
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineRegionInfo.cpp,5271,157285,149,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineRegisterInfo.cpp,3909,152836,668,258
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineScheduler.cpp,7400,185035,3643,302
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineSink.cpp,5265,167392,1192,276
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineSSAUpdater.cpp,3474,153417,362,260
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineTraceMetrics.cpp,4288,152154,1353,255
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MachineVerifier.cpp,6080,167717,2343,278
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MacroFusion.cpp,3532,173629,192,286
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MIRCanonicalizerPass.cpp,4734,154105,804,252
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MIRPrinter.cpp,5915,169264,800,287
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\MIRPrintingPass.cpp,2441,143509,71,231
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\OptimizePHIs.cpp,2644,148146,205,247
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\PatchableFunction.cpp,2898,153196,89,259
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\PeepholeOptimizer.cpp,4914,161704,2111,267
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\PHIElimination.cpp,4552,167391,667,276
..\..\third_party\swiftshader\third_party\llvm-7.0\llvm\lib\CodeGen\PHIEliminationUtils.cpp,2586,147871,60,246
