name,t_ms,num_dependent_lines,num_lines,num_deps
gen\chrome\common\network_diagnostics.mojom-test-utils.cc,1605,147798,64,337
gen\chrome\common\network_diagnostics.mojom.cc,1929,153939,368,355
gen\chrome\common\network_easter_egg.mojom-test-utils.cc,1746,144211,69,321
gen\chrome\common\network_easter_egg.mojom.cc,1963,150408,453,339
gen\chrome\common\open_search_description_document_handler.mojom-test-utils.cc,1646,147653,50,337
gen\chrome\common\open_search_description_document_handler.mojom.cc,2005,153706,192,355
gen\chrome\common\plugin.mojom-test-utils.cc,2175,174400,124,460
gen\chrome\common\plugin.mojom.cc,2912,179752,1403,474
gen\chrome\common\prerender_canceler.mojom-test-utils.cc,1671,147653,50,337
gen\chrome\common\prerender_canceler.mojom.cc,1846,153691,178,355
gen\chrome\common\renderer_configuration.mojom-test-utils.cc,1950,163992,65,401
gen\chrome\common\renderer_configuration.mojom.cc,2561,168767,414,410
gen\chrome\common\sync_encryption_keys_extension.mojom-test-utils.cc,1646,144197,59,321
gen\chrome\common\sync_encryption_keys_extension.mojom.cc,2117,150312,343,339
gen\chrome\common\conflicts\module_event_sink_win.mojom-test-utils.cc,1754,144174,46,321
gen\chrome\common\conflicts\module_event_sink_win.mojom.cc,1947,150216,178,339
gen\chrome\common\cache_stats_recorder.mojom-shared.cc,1361,139940,74,295
gen\chrome\common\chrome_render_frame.mojom-shared.cc,1798,155408,571,356
gen\chrome\common\content_settings_agent.mojom-shared.cc,1489,140038,170,295
gen\chrome\common\content_settings_manager.mojom-shared.cc,1869,154221,279,356
gen\chrome\common\media\webrtc_logging.mojom-shared.cc,1546,140811,304,297
gen\chrome\common\metrics.mojom-shared.cc,1497,139990,122,295
gen\chrome\common\navigation_corrector.mojom-shared.cc,1443,140270,121,297
gen\chrome\common\net_benchmarking.mojom-shared.cc,1434,140303,410,295
gen\chrome\common\network_diagnostics.mojom-shared.cc,1411,140336,177,297
gen\chrome\common\network_easter_egg.mojom-shared.cc,1417,140101,218,295
gen\chrome\common\open_search_description_document_handler.mojom-shared.cc,1426,140225,88,297
gen\chrome\common\plugin.mojom-shared.cc,1846,154552,835,360
gen\chrome\common\prerender_canceler.mojom-shared.cc,1438,140210,81,297
