name,t_ms,num_dependent_lines,num_lines,num_deps
..\..\base\win\i18n.cc,899,14376,70,30
..\..\base\win\iat_patch_function.cc,760,2980,249,19
..\..\base\win\message_window.cc,975,35056,166,80
..\..\base\win\object_watcher.cc,1094,38938,130,91
..\..\base\win\patch_util.cc,664,2595,52,17
..\..\base\win\process_startup_helper.cc,482,3549,59,21
..\..\base\win\registry.cc,1391,40166,661,100
..\..\base\win\resource_util.cc,712,2609,51,17
..\..\base\win\scoped_bstr.cc,960,16558,96,36
..\..\base\win\scoped_com_initializer.cc,944,8498,39,40
..\..\base\win\scoped_handle.cc,600,28261,40,58
..\..\base\win\scoped_handle_verifier.cc,992,29310,231,61
..\..\base\win\scoped_hstring.cc,894,16139,138,35
..\..\base\win\scoped_process_information.cc,814,26889,110,50
..\..\base\win\scoped_variant.cc,862,2846,285,18
..\..\base\win\scoped_winrt_initializer.cc,978,9916,38,48
..\..\base\win\shortcut.cc,1487,35478,378,78
..\..\base\win\startup_information.cc,802,2624,61,17
..\..\base\win\vector.cc,1041,17324,24,36
..\..\base\win\win_util.cc,8474,44153,834,122
..\..\base\win\windows_version.cc,1117,40149,298,100
..\..\base\win\winrt_storage_util.cc,7200,14797,72,33
..\..\base\win\wmi.cc,1305,36317,213,82
..\..\base\win\wrapped_window_proc.cc,814,26818,78,46
..\..\base\base_paths.cc,708,33886,51,71
..\..\base\base_paths_win.cc,1145,15570,203,42
..\..\base\metrics\persistent_histogram_storage.cc,1162,46100,151,118
..\..\base\hash\md5_boringssl.cc,512,16462,37,39
..\..\base\hash\sha1_boringssl.cc,531,17061,35,41
..\..\base\allocator\partition_allocator\address_space_randomization.cc,774,3089,68,21
..\..\base\allocator\partition_allocator\memory_reclaimer.cc,1337,55487,127,153
..\..\base\allocator\partition_allocator\oom_callback.cc,463,2594,27,17
..\..\base\allocator\partition_allocator\page_allocator.cc,867,18118,254,46
..\..\base\allocator\partition_allocator\partition_alloc.cc,996,41609,844,109
..\..\base\allocator\partition_allocator\partition_bucket.cc,774,4152,569,31
..\..\base\allocator\partition_allocator\partition_oom.cc,663,2660,24,19
..\..\base\allocator\partition_allocator\partition_page.cc,474,4062,164,28
..\..\base\allocator\partition_allocator\partition_root_base.cc,686,4152,40,31
..\..\base\allocator\partition_allocator\random.cc,451,2823,66,20
..\..\base\allocator\partition_allocator\spin_lock.cc,888,7520,104,32
..\..\base\files\file_enumerator_win.cc,1241,22652,196,59
..\..\base\memory\platform_shared_memory_region_win.cc,1078,38306,354,93
..\..\base\memory\shared_memory_handle_win.cc,754,16058,55,36
..\..\base\memory\shared_memory_win.cc,1090,40366,335,106
..\..\base\power_monitor\power_monitor_device_source_win.cc,1170,45996,115,130
..\..\base\profiler\win32_stack_frame_unwinder.cc,777,14064,144,28
..\..\base\rand_util_win.cc,867,2648,38,17
..\..\base\system\sys_info_win.cc,1243,36997,183,78
..\..\base\time\time_win.cc,1386,35075,777,74
..\..\base\base_switches.cc,75,261,149,2
..\..\base\win\static_constants.cc,69,21,13,1
..\..\base\win\pe_image.cc,764,50097,651,59
..\..\third_party\boringssl\err_data.c,96,2097,1407,9
..\..\third_party\boringssl\src\crypto\asn1\a_bitstr.c,359,7504,271,22
..\..\third_party\boringssl\src\crypto\asn1\a_bool.c,120,6486,123,21
..\..\third_party\boringssl\src\crypto\asn1\a_d2i_fp.c,139,6486,93,21
..\..\third_party\boringssl\src\crypto\asn1\a_dup.c,135,6486,87,21
..\..\third_party\boringssl\src\crypto\asn1\a_enum.c,313,7504,195,22
..\..\third_party\boringssl\src\crypto\asn1\a_gentm.c,163,6590,261,22
..\..\third_party\boringssl\src\crypto\asn1\a_i2d_fp.c,125,6486,88,21
..\..\third_party\boringssl\src\crypto\asn1\a_int.c,355,7504,420,22
..\..\third_party\boringssl\src\crypto\asn1\a_mbstr.c,140,7412,305,25
..\..\third_party\boringssl\src\crypto\asn1\a_object.c,341,12715,286,26
..\..\third_party\boringssl\src\crypto\asn1\a_octet.c,142,6486,77,21
..\..\third_party\boringssl\src\crypto\asn1\a_print.c,128,6486,93,21
..\..\third_party\boringssl\src\crypto\asn1\a_strnid.c,141,11697,313,25
..\..\third_party\boringssl\src\crypto\asn1\a_time.c,154,7482,212,23
..\..\third_party\boringssl\src\crypto\asn1\a_type.c,150,12589,151,26
..\..\third_party\boringssl\src\crypto\asn1\a_utctm.c,154,6590,303,22
..\..\third_party\boringssl\src\crypto\asn1\a_utf8.c,129,6590,236,22
..\..\third_party\boringssl\src\crypto\asn1\asn1_lib.c,317,7522,446,23
..\..\third_party\boringssl\src\crypto\asn1\asn1_par.c,115,6174,80,18
..\..\third_party\boringssl\src\crypto\asn1\asn_pack.c,155,6486,105,21
..\..\third_party\boringssl\src\crypto\asn1\f_enum.c,125,6174,93,18
..\..\third_party\boringssl\src\crypto\asn1\f_int.c,119,6174,97,18
..\..\third_party\boringssl\src\crypto\asn1\f_string.c,118,6174,91,18
..\..\third_party\boringssl\src\crypto\asn1\tasn_dec.c,373,8396,1244,23
..\..\third_party\boringssl\src\crypto\asn1\tasn_enc.c,355,8396,664,23
..\..\third_party\boringssl\src\crypto\asn1\tasn_fre.c,133,7482,244,23
..\..\third_party\boringssl\src\crypto\asn1\tasn_new.c,351,13711,387,28
..\..\third_party\boringssl\src\crypto\asn1\tasn_typ.c,139,7066,131,19
..\..\third_party\boringssl\src\crypto\asn1\tasn_utl.c,379,13607,280,27
..\..\third_party\boringssl\src\crypto\asn1\time_support.c,117,6278,206,19
..\..\third_party\boringssl\src\crypto\base64\base64.c,304,3917,444,15
..\..\third_party\boringssl\src\crypto\bio\bio.c,387,7504,700,22
..\..\third_party\boringssl\src\crypto\bio\bio_mem.c,350,5451,330,19
..\..\third_party\boringssl\src\crypto\bio\connect.c,347,5562,545,20
..\..\third_party\boringssl\src\crypto\bio\fd.c,348,5562,279,20
..\..\third_party\boringssl\src\crypto\bio\file.c,357,5451,317,19
..\..\third_party\boringssl\src\crypto\bio\hexdump.c,344,5276,192,18
..\..\third_party\boringssl\src\crypto\bio\pair.c,321,5451,488,19
..\..\third_party\boringssl\src\crypto\bio\printf.c,113,4433,115,18
..\..\third_party\boringssl\src\crypto\bio\socket.c,333,4267,206,17
..\..\third_party\boringssl\src\crypto\bio\socket_helper.c,347,5387,118,19
..\..\third_party\boringssl\src\crypto\bn_extra\bn_asn1.c,97,4066,64,13
..\..\third_party\boringssl\src\crypto\bn_extra\convert.c,346,8010,470,24
..\..\third_party\boringssl\src\crypto\buf\buf.c,341,4500,168,17
..\..\third_party\boringssl\src\crypto\bytestring\asn1_compat.c,288,4724,52,18
..\..\third_party\boringssl\src\crypto\bytestring\ber.c,337,4549,265,17
..\..\third_party\boringssl\src\crypto\bytestring\cbb.c,326,4628,679,17
..\..\third_party\boringssl\src\crypto\bytestring\cbs.c,360,4821,630,19
..\..\third_party\boringssl\src\crypto\bytestring\unicode.c,77,2368,155,10
..\..\third_party\boringssl\src\crypto\chacha\chacha.c,313,4025,184,17
..\..\third_party\boringssl\src\crypto\cipher_extra\cipher_extra.c,343,9378,143,19
..\..\third_party\boringssl\src\crypto\cipher_extra\derive_key.c,85,2826,152,12
..\..\third_party\boringssl\src\crypto\cipher_extra\e_aesccm.c,322,6446,447,22
..\..\third_party\boringssl\src\crypto\cipher_extra\e_aesctrhmac.c,331,6887,283,24
..\..\third_party\boringssl\src\crypto\cipher_extra\e_aesgcmsiv.c,355,6887,883,24
..\..\third_party\boringssl\src\crypto\cipher_extra\e_chacha20poly1305.c,367,6583,418,25
..\..\third_party\boringssl\src\crypto\cipher_extra\e_null.c,317,8614,85,16
..\..\third_party\boringssl\src\crypto\cipher_extra\e_rc2.c,317,8614,462,16
..\..\third_party\boringssl\src\crypto\cipher_extra\e_rc4.c,93,6529,87,10
..\..\third_party\boringssl\src\crypto\cipher_extra\e_tls.c,379,7467,688,27
..\..\third_party\boringssl\src\crypto\cipher_extra\tls_cbc.c,319,10147,491,23
..\..\third_party\boringssl\src\crypto\cmac\cmac.c,294,4826,291,18
..\..\third_party\boringssl\src\crypto\conf\conf.c,365,6071,810,23
